,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,class
8079,88.0,109.0,62.0,87.0,8.0,0.0,0.0,100.0,-7.0,7,8,8.0,0.0,50.0,-8.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,50.0,Bad
4240,63.0,165.0,3.0,53.0,27.0,1.0,1.0,84.0,2.0,0,2,32.0,3.0,19.0,0.0,1.0,1.0,20.0,80.0,2.0,2.0,1.0,33.0,Good
1563,68.0,329.0,2.0,80.0,32.0,1.0,1.0,91.0,26.0,6,6,34.0,3.0,33.0,0.0,8.0,8.0,31.0,-8.0,7.0,1.0,2.0,57.0,Bad
8552,73.0,333.0,1.0,102.0,25.0,0.0,0.0,96.0,16.0,6,6,27.0,4.0,26.0,0.0,5.0,5.0,37.0,3.0,3.0,3.0,-8.0,67.0,Good
9340,82.0,300.0,32.0,117.0,22.0,0.0,0.0,100.0,-7.0,7,8,23.0,0.0,22.0,0.0,1.0,1.0,41.0,43.0,3.0,2.0,1.0,63.0,Good
2891,77.0,173.0,18.0,101.0,41.0,0.0,0.0,98.0,-7.0,5,7,40.0,0.0,18.0,21.0,0.0,0.0,49.0,-8.0,13.0,1.0,5.0,64.0,Bad
5641,71.0,139.0,5.0,63.0,29.0,0.0,0.0,93.0,50.0,6,6,29.0,3.0,66.0,0.0,0.0,0.0,52.0,50.0,3.0,5.0,1.0,67.0,Bad
1709,63.0,201.0,9.0,82.0,37.0,0.0,0.0,84.0,1.0,4,6,38.0,1.0,26.0,0.0,0.0,0.0,36.0,-8.0,7.0,1.0,2.0,40.0,Bad
6486,63.0,285.0,1.0,65.0,37.0,10.0,9.0,85.0,56.0,5,2,52.0,3.0,55.0,0.0,14.0,13.0,16.0,80.0,5.0,9.0,0.0,74.0,Bad
8776,70.0,88.0,7.0,50.0,38.0,0.0,0.0,97.0,13.0,6,6,38.0,1.0,34.0,-7.0,0.0,0.0,25.0,-8.0,3.0,1.0,1.0,50.0,Bad
4072,58.0,263.0,16.0,88.0,21.0,2.0,0.0,69.0,1.0,4,5,55.0,0.0,19.0,2.0,1.0,1.0,20.0,51.0,6.0,1.0,1.0,57.0,Bad
10165,87.0,353.0,12.0,109.0,17.0,0.0,0.0,100.0,-7.0,7,8,17.0,0.0,12.0,2.0,1.0,1.0,3.0,-8.0,3.0,1.0,0.0,44.0,Good
9790,64.0,81.0,59.0,70.0,1.0,1.0,1.0,50.0,30.0,6,2,2.0,0.0,50.0,0.0,0.0,0.0,-8.0,-8.0,-8.0,1.0,-8.0,100.0,Good
5498,82.0,308.0,8.0,109.0,38.0,0.0,0.0,100.0,-7.0,7,8,44.0,2.0,50.0,3.0,1.0,1.0,1.0,84.0,4.0,1.0,1.0,38.0,Good
4237,70.0,127.0,5.0,53.0,26.0,0.0,0.0,100.0,-7.0,7,8,26.0,2.0,50.0,0.0,0.0,0.0,59.0,65.0,4.0,4.0,3.0,67.0,Bad
9225,59.0,208.0,4.0,62.0,27.0,0.0,0.0,82.0,3.0,4,6,28.0,3.0,43.0,0.0,1.0,1.0,47.0,90.0,8.0,3.0,4.0,100.0,Bad
9561,67.0,259.0,6.0,91.0,41.0,0.0,0.0,93.0,0.0,4,6,53.0,1.0,26.0,-7.0,0.0,0.0,51.0,-8.0,7.0,1.0,3.0,83.0,Bad
7157,62.0,86.0,8.0,31.0,13.0,0.0,0.0,92.0,3.0,4,6,13.0,2.0,15.0,0.0,0.0,0.0,46.0,-8.0,5.0,1.0,1.0,60.0,Bad
9132,78.0,182.0,5.0,63.0,22.0,0.0,0.0,91.0,60.0,6,6,22.0,1.0,36.0,-7.0,2.0,2.0,21.0,95.0,2.0,2.0,-8.0,100.0,Bad
7227,86.0,170.0,12.0,67.0,14.0,0.0,0.0,100.0,-7.0,7,8,15.0,0.0,27.0,0.0,0.0,0.0,25.0,34.0,1.0,3.0,0.0,40.0,Good
2767,74.0,204.0,14.0,88.0,51.0,0.0,0.0,100.0,-7.0,7,8,64.0,0.0,40.0,-7.0,0.0,0.0,34.0,53.0,6.0,9.0,1.0,75.0,Bad
7884,73.0,293.0,7.0,140.0,14.0,0.0,0.0,100.0,-7.0,7,8,15.0,1.0,40.0,1.0,2.0,2.0,47.0,42.0,4.0,2.0,1.0,75.0,Good
7230,72.0,118.0,3.0,47.0,22.0,0.0,0.0,83.0,6.0,4,6,23.0,4.0,65.0,0.0,1.0,0.0,3.0,83.0,3.0,3.0,0.0,88.0,Bad
5174,72.0,55.0,6.0,30.0,12.0,0.0,0.0,100.0,-7.0,7,8,12.0,3.0,17.0,0.0,2.0,2.0,48.0,-8.0,3.0,1.0,1.0,50.0,Bad
6867,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Bad
3751,63.0,118.0,6.0,61.0,29.0,0.0,0.0,100.0,-7.0,7,8,10.0,2.0,24.0,0.0,3.0,3.0,78.0,-8.0,7.0,1.0,4.0,62.0,Bad
5435,68.0,260.0,7.0,72.0,21.0,1.0,1.0,96.0,3.0,1,3,23.0,1.0,39.0,1.0,1.0,1.0,9.0,80.0,5.0,2.0,0.0,70.0,Bad
1859,89.0,167.0,26.0,92.0,16.0,0.0,0.0,100.0,-7.0,7,8,16.0,0.0,38.0,0.0,0.0,0.0,1.0,44.0,1.0,2.0,0.0,60.0,Good
3334,87.0,-8.0,27.0,96.0,16.0,0.0,0.0,100.0,-7.0,7,8,0.0,0.0,19.0,0.0,2.0,2.0,0.0,-8.0,3.0,1.0,0.0,50.0,Bad
8448,78.0,241.0,2.0,74.0,25.0,0.0,0.0,100.0,-7.0,7,8,27.0,2.0,19.0,0.0,1.0,1.0,30.0,-8.0,3.0,1.0,0.0,31.0,Good
9514,80.0,368.0,10.0,111.0,25.0,0.0,0.0,96.0,-8.0,6,6,28.0,1.0,11.0,0.0,0.0,0.0,31.0,-8.0,3.0,1.0,2.0,44.0,Good
2388,78.0,217.0,6.0,71.0,41.0,0.0,0.0,98.0,25.0,6,6,24.0,2.0,24.0,-7.0,1.0,1.0,12.0,33.0,3.0,3.0,0.0,32.0,Good
10114,63.0,262.0,18.0,80.0,23.0,0.0,0.0,83.0,1.0,4,6,23.0,0.0,4.0,-7.0,0.0,0.0,15.0,-8.0,9.0,1.0,2.0,83.0,Bad
4853,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Bad
9717,84.0,338.0,9.0,100.0,41.0,0.0,0.0,100.0,-7.0,7,8,41.0,1.0,17.0,8.0,0.0,0.0,4.0,-8.0,2.0,-8.0,0.0,18.0,Good
1128,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Good
7489,79.0,177.0,4.0,89.0,21.0,0.0,0.0,100.0,-7.0,7,8,21.0,1.0,29.0,-7.0,0.0,0.0,67.0,-8.0,2.0,1.0,0.0,75.0,Good
2313,65.0,242.0,4.0,28.0,6.0,2.0,2.0,75.0,13.0,6,2,7.0,3.0,63.0,-7.0,2.0,2.0,23.0,87.0,1.0,3.0,0.0,100.0,Bad
3324,86.0,232.0,2.0,109.0,23.0,0.0,0.0,100.0,-7.0,7,8,7.0,1.0,4.0,-8.0,0.0,0.0,4.0,-8.0,4.0,1.0,1.0,29.0,Good
9032,90.0,200.0,5.0,97.0,16.0,0.0,0.0,100.0,-7.0,7,8,17.0,2.0,41.0,0.0,1.0,1.0,2.0,5.0,2.0,3.0,0.0,71.0,Good
7430,85.0,299.0,2.0,95.0,12.0,0.0,0.0,93.0,46.0,6,6,14.0,3.0,14.0,0.0,2.0,2.0,5.0,101.0,3.0,2.0,0.0,78.0,Good
3727,74.0,305.0,3.0,146.0,17.0,1.0,1.0,94.0,4.0,2,4,8.0,2.0,17.0,10.0,0.0,0.0,1.0,46.0,2.0,2.0,0.0,31.0,Good
3468,73.0,273.0,2.0,135.0,10.0,2.0,1.0,85.0,19.0,6,2,13.0,1.0,31.0,4.0,1.0,1.0,5.0,100.0,3.0,1.0,0.0,50.0,Bad
495,69.0,188.0,3.0,54.0,9.0,1.0,0.0,80.0,9.0,4,5,11.0,1.0,70.0,-7.0,2.0,2.0,-8.0,115.0,-8.0,3.0,-8.0,100.0,Bad
5412,74.0,215.0,7.0,99.0,28.0,1.0,1.0,97.0,24.0,6,2,31.0,1.0,42.0,4.0,1.0,1.0,1.0,-8.0,1.0,1.0,0.0,20.0,Good
4644,80.0,230.0,6.0,84.0,34.0,0.0,0.0,94.0,24.0,6,6,34.0,1.0,32.0,1.0,2.0,2.0,11.0,47.0,5.0,2.0,0.0,64.0,Good
6361,68.0,87.0,4.0,44.0,20.0,0.0,0.0,85.0,18.0,6,6,20.0,3.0,20.0,0.0,4.0,4.0,24.0,-8.0,8.0,2.0,0.0,77.0,Bad
7958,62.0,90.0,2.0,49.0,17.0,0.0,0.0,100.0,-7.0,7,8,19.0,3.0,11.0,1.0,4.0,4.0,97.0,-8.0,9.0,1.0,4.0,100.0,Bad
334,82.0,295.0,16.0,108.0,18.0,0.0,0.0,100.0,-7.0,7,8,18.0,0.0,39.0,0.0,0.0,0.0,36.0,47.0,2.0,2.0,1.0,40.0,Good
9524,81.0,144.0,14.0,83.0,23.0,0.0,0.0,92.0,54.0,6,6,25.0,0.0,36.0,0.0,0.0,0.0,8.0,49.0,1.0,2.0,0.0,33.0,Good
396,77.0,330.0,8.0,72.0,16.0,0.0,0.0,100.0,-7.0,7,8,16.0,3.0,56.0,0.0,0.0,0.0,0.0,-8.0,0.0,3.0,0.0,43.0,Bad
496,59.0,123.0,4.0,66.0,32.0,1.0,1.0,88.0,6.0,4,6,32.0,2.0,31.0,-7.0,0.0,0.0,36.0,76.0,5.0,4.0,2.0,56.0,Bad
7369,70.0,153.0,22.0,112.0,5.0,2.0,2.0,67.0,56.0,6,4,6.0,0.0,67.0,0.0,0.0,0.0,0.0,-8.0,0.0,1.0,0.0,50.0,Bad
3253,68.0,53.0,10.0,24.0,13.0,2.0,2.0,100.0,-7.0,6,8,2.0,3.0,46.0,2.0,4.0,4.0,4.0,-8.0,3.0,1.0,0.0,57.0,Bad
4390,62.0,165.0,11.0,80.0,24.0,1.0,1.0,92.0,1.0,4,6,26.0,1.0,52.0,0.0,0.0,0.0,1.0,-8.0,1.0,1.0,0.0,50.0,Bad
8112,80.0,145.0,5.0,53.0,29.0,0.0,0.0,100.0,-7.0,7,8,30.0,7.0,17.0,10.0,0.0,0.0,0.0,-8.0,2.0,1.0,0.0,20.0,Good
6415,71.0,109.0,16.0,48.0,26.0,0.0,0.0,100.0,-7.0,7,8,27.0,0.0,26.0,0.0,3.0,3.0,26.0,64.0,4.0,2.0,1.0,38.0,Bad
4210,56.0,266.0,2.0,94.0,29.0,0.0,0.0,100.0,-7.0,7,8,30.0,1.0,17.0,0.0,2.0,2.0,76.0,6.0,14.0,2.0,7.0,67.0,Bad
4668,72.0,33.0,5.0,20.0,4.0,0.0,0.0,100.0,-7.0,7,8,4.0,1.0,75.0,5.0,1.0,1.0,0.0,92.0,0.0,2.0,-8.0,67.0,Good
4215,73.0,60.0,6.0,37.0,13.0,0.0,0.0,100.0,-7.0,7,8,13.0,1.0,31.0,0.0,0.0,0.0,23.0,67.0,3.0,2.0,1.0,63.0,Bad
5168,86.0,161.0,14.0,85.0,19.0,0.0,0.0,100.0,-7.0,7,8,21.0,0.0,38.0,-8.0,0.0,0.0,11.0,-8.0,2.0,1.0,0.0,57.0,Good
2631,74.0,148.0,3.0,47.0,24.0,0.0,0.0,100.0,-7.0,7,8,67.0,6.0,32.0,-7.0,1.0,1.0,0.0,-8.0,0.0,4.0,0.0,40.0,Bad
326,72.0,221.0,11.0,84.0,22.0,3.0,2.0,81.0,46.0,6,4,26.0,1.0,23.0,0.0,0.0,0.0,30.0,-8.0,5.0,1.0,0.0,70.0,Bad
4604,69.0,361.0,8.0,96.0,26.0,1.0,0.0,89.0,1.0,4,5,28.0,1.0,29.0,-7.0,0.0,0.0,29.0,57.0,5.0,3.0,0.0,64.0,Bad
7254,66.0,150.0,4.0,72.0,37.0,3.0,3.0,97.0,-7.0,0,7,41.0,4.0,32.0,0.0,3.0,3.0,4.0,58.0,4.0,3.0,0.0,54.0,Good
9244,83.0,344.0,6.0,130.0,65.0,1.0,0.0,95.0,18.0,6,5,68.0,3.0,18.0,6.0,0.0,0.0,4.0,21.0,5.0,3.0,0.0,31.0,Good
1490,80.0,156.0,13.0,78.0,19.0,0.0,0.0,95.0,46.0,6,6,19.0,0.0,11.0,0.0,1.0,1.0,9.0,-8.0,3.0,1.0,1.0,29.0,Good
6582,64.0,174.0,16.0,63.0,17.0,1.0,1.0,89.0,1.0,4,6,19.0,0.0,44.0,0.0,0.0,0.0,6.0,80.0,1.0,2.0,0.0,33.0,Bad
4975,73.0,162.0,3.0,110.0,14.0,1.0,0.0,73.0,32.0,6,5,15.0,3.0,7.0,3.0,2.0,2.0,16.0,-8.0,5.0,1.0,0.0,67.0,Good
10239,72.0,348.0,4.0,100.0,28.0,0.0,0.0,93.0,27.0,6,6,28.0,1.0,21.0,3.0,1.0,1.0,40.0,-8.0,14.0,1.0,1.0,100.0,Good
9362,58.0,305.0,9.0,99.0,36.0,1.0,1.0,100.0,-7.0,0,8,39.0,1.0,68.0,0.0,2.0,2.0,57.0,79.0,5.0,4.0,2.0,75.0,Good
8083,91.0,215.0,31.0,104.0,15.0,0.0,0.0,100.0,-7.0,7,8,16.0,0.0,38.0,-8.0,0.0,0.0,0.0,-8.0,0.0,1.0,-8.0,25.0,Bad
10246,79.0,140.0,5.0,66.0,13.0,0.0,0.0,100.0,-7.0,7,8,13.0,1.0,23.0,18.0,0.0,0.0,37.0,92.0,1.0,2.0,1.0,80.0,Good
4964,62.0,192.0,1.0,68.0,62.0,0.0,0.0,94.0,1.0,4,6,87.0,4.0,44.0,0.0,7.0,7.0,35.0,-8.0,7.0,5.0,1.0,71.0,Bad
6995,82.0,163.0,5.0,58.0,21.0,0.0,0.0,100.0,-7.0,7,8,21.0,3.0,29.0,4.0,2.0,1.0,7.0,75.0,3.0,2.0,0.0,38.0,Good
8740,66.0,262.0,5.0,51.0,14.0,0.0,0.0,83.0,8.0,4,6,18.0,3.0,39.0,0.0,0.0,0.0,51.0,84.0,5.0,4.0,1.0,82.0,Good
9350,61.0,143.0,1.0,60.0,33.0,0.0,0.0,100.0,-7.0,7,8,36.0,3.0,29.0,0.0,4.0,4.0,80.0,76.0,7.0,6.0,4.0,83.0,Bad
4988,54.0,469.0,22.0,224.0,20.0,2.0,1.0,73.0,1.0,3,3,23.0,0.0,9.0,0.0,1.0,1.0,8.0,47.0,6.0,2.0,1.0,69.0,Bad
8049,72.0,133.0,10.0,63.0,17.0,0.0,0.0,100.0,-7.0,7,8,17.0,1.0,24.0,0.0,2.0,2.0,52.0,-8.0,3.0,1.0,2.0,83.0,Good
5612,71.0,322.0,5.0,81.0,42.0,0.0,0.0,98.0,65.0,6,6,42.0,5.0,19.0,0.0,4.0,4.0,14.0,77.0,11.0,4.0,3.0,50.0,Bad
3819,71.0,207.0,6.0,187.0,22.0,0.0,0.0,100.0,-7.0,7,8,3.0,1.0,23.0,0.0,2.0,2.0,79.0,95.0,10.0,1.0,7.0,100.0,Good
1781,62.0,185.0,8.0,67.0,38.0,0.0,0.0,95.0,7.0,4,6,38.0,2.0,24.0,0.0,0.0,0.0,19.0,-8.0,8.0,1.0,4.0,60.0,Good
45,72.0,209.0,2.0,95.0,41.0,0.0,0.0,100.0,-7.0,7,8,42.0,3.0,38.0,0.0,1.0,1.0,42.0,-8.0,7.0,2.0,2.0,82.0,Bad
2397,66.0,184.0,10.0,112.0,15.0,1.0,0.0,56.0,4.0,4,5,43.0,1.0,28.0,-7.0,0.0,0.0,58.0,87.0,5.0,2.0,1.0,70.0,Bad
4241,77.0,146.0,7.0,76.0,30.0,0.0,0.0,100.0,-7.0,7,8,30.0,2.0,33.0,0.0,0.0,0.0,41.0,-8.0,5.0,1.0,2.0,75.0,Good
3300,76.0,97.0,6.0,35.0,21.0,0.0,0.0,100.0,-7.0,7,8,16.0,6.0,52.0,7.0,0.0,0.0,1.0,57.0,2.0,2.0,0.0,40.0,Good
4305,76.0,246.0,24.0,108.0,14.0,0.0,0.0,87.0,1.0,4,6,15.0,0.0,13.0,0.0,0.0,0.0,2.0,-8.0,1.0,1.0,0.0,33.0,Bad
814,74.0,310.0,4.0,101.0,8.0,1.0,0.0,89.0,14.0,6,5,9.0,2.0,67.0,13.0,0.0,0.0,23.0,63.0,1.0,4.0,0.0,71.0,Good
7014,67.0,586.0,7.0,173.0,45.0,3.0,2.0,89.0,6.0,4,4,47.0,2.0,17.0,0.0,3.0,3.0,37.0,63.0,6.0,4.0,2.0,53.0,Good
2030,82.0,111.0,18.0,67.0,4.0,0.0,0.0,100.0,-7.0,7,8,4.0,0.0,50.0,0.0,0.0,0.0,14.0,-8.0,1.0,-8.0,0.0,100.0,Good
2279,70.0,84.0,8.0,40.0,15.0,1.0,0.0,88.0,60.0,6,5,16.0,1.0,25.0,-7.0,0.0,0.0,7.0,69.0,2.0,3.0,0.0,56.0,Bad
1592,75.0,187.0,6.0,70.0,32.0,0.0,0.0,100.0,-7.0,7,8,32.0,5.0,28.0,0.0,0.0,0.0,20.0,81.0,6.0,3.0,1.0,47.0,Good
826,87.0,165.0,5.0,79.0,14.0,0.0,0.0,100.0,-7.0,7,8,15.0,4.0,20.0,4.0,1.0,1.0,3.0,-8.0,1.0,1.0,0.0,33.0,Good
4121,59.0,116.0,10.0,70.0,3.0,1.0,1.0,75.0,11.0,0,2,4.0,1.0,100.0,0.0,1.0,1.0,-8.0,77.0,-8.0,2.0,-8.0,100.0,Bad
4455,83.0,416.0,16.0,175.0,25.0,2.0,0.0,93.0,44.0,6,5,27.0,0.0,11.0,-7.0,0.0,0.0,22.0,-8.0,6.0,1.0,0.0,64.0,Bad
8389,74.0,119.0,1.0,62.0,19.0,0.0,0.0,95.0,20.0,6,6,22.0,2.0,36.0,0.0,8.0,8.0,11.0,101.0,6.0,2.0,0.0,62.0,Bad
8346,59.0,158.0,15.0,57.0,12.0,2.0,2.0,92.0,13.0,6,6,15.0,0.0,27.0,0.0,1.0,1.0,70.0,-8.0,7.0,1.0,3.0,100.0,Bad
10453,75.0,410.0,2.0,121.0,37.0,1.0,1.0,83.0,10.0,4,3,43.0,1.0,7.0,1.0,1.0,1.0,34.0,-8.0,7.0,1.0,1.0,53.0,Bad
1488,65.0,102.0,10.0,40.0,20.0,0.0,0.0,100.0,-7.0,7,8,20.0,1.0,20.0,0.0,1.0,1.0,46.0,65.0,6.0,3.0,2.0,82.0,Bad
8540,84.0,190.0,21.0,111.0,18.0,0.0,0.0,100.0,-7.0,7,8,19.0,0.0,28.0,19.0,0.0,0.0,24.0,-8.0,2.0,1.0,1.0,33.0,Good
78,84.0,277.0,8.0,109.0,8.0,0.0,0.0,100.0,-7.0,7,8,8.0,1.0,50.0,0.0,0.0,0.0,33.0,-8.0,2.0,1.0,0.0,100.0,Good
364,74.0,155.0,11.0,68.0,18.0,0.0,0.0,91.0,7.0,4,6,23.0,2.0,26.0,0.0,0.0,0.0,1.0,-8.0,3.0,1.0,0.0,36.0,Bad
1019,71.0,65.0,3.0,31.0,20.0,0.0,0.0,100.0,-7.0,7,8,20.0,5.0,20.0,0.0,1.0,1.0,41.0,75.0,4.0,2.0,1.0,50.0,Good
6906,67.0,152.0,3.0,58.0,24.0,1.0,1.0,100.0,-7.0,6,8,24.0,1.0,29.0,0.0,1.0,1.0,30.0,-8.0,3.0,-8.0,3.0,43.0,Bad
8092,78.0,238.0,7.0,99.0,30.0,1.0,0.0,94.0,37.0,6,5,32.0,1.0,44.0,1.0,3.0,3.0,6.0,-8.0,4.0,3.0,0.0,70.0,Bad
3026,85.0,-8.0,8.0,104.0,24.0,0.0,0.0,96.0,-8.0,6,6,0.0,2.0,8.0,13.0,0.0,0.0,1.0,71.0,6.0,2.0,0.0,42.0,Good
1204,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Bad
1361,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Bad
9486,74.0,158.0,6.0,73.0,14.0,0.0,0.0,93.0,9.0,4,6,14.0,1.0,64.0,0.0,0.0,0.0,29.0,28.0,2.0,3.0,0.0,83.0,Bad
3947,70.0,150.0,26.0,165.0,31.0,0.0,0.0,95.0,1.0,4,6,10.0,0.0,37.0,1.0,3.0,3.0,7.0,-8.0,4.0,2.0,0.0,46.0,Good
1903,78.0,167.0,0.0,72.0,46.0,0.0,0.0,98.0,78.0,6,6,49.0,3.0,41.0,0.0,4.0,4.0,13.0,60.0,7.0,8.0,1.0,75.0,Good
6875,68.0,146.0,4.0,80.0,25.0,0.0,0.0,88.0,28.0,6,6,26.0,3.0,23.0,3.0,5.0,5.0,33.0,95.0,1.0,2.0,-8.0,67.0,Bad
9569,71.0,194.0,3.0,115.0,14.0,2.0,1.0,94.0,4.0,3,5,16.0,1.0,31.0,-7.0,3.0,3.0,10.0,-8.0,1.0,-8.0,0.0,50.0,Bad
1721,68.0,178.0,3.0,73.0,27.0,0.0,0.0,90.0,23.0,6,6,30.0,4.0,52.0,0.0,0.0,0.0,73.0,69.0,3.0,3.0,1.0,86.0,Bad
6925,85.0,192.0,7.0,111.0,22.0,0.0,0.0,100.0,-7.0,7,8,22.0,2.0,23.0,0.0,1.0,1.0,14.0,-8.0,3.0,1.0,0.0,67.0,Good
8566,74.0,311.0,3.0,102.0,39.0,0.0,0.0,100.0,-7.0,7,8,41.0,2.0,20.0,3.0,2.0,2.0,15.0,53.0,9.0,1.0,1.0,48.0,Good
7770,88.0,130.0,6.0,183.0,15.0,0.0,0.0,100.0,-7.0,7,8,15.0,1.0,7.0,-8.0,0.0,0.0,12.0,-8.0,2.0,-8.0,0.0,67.0,Bad
5261,63.0,149.0,7.0,64.0,22.0,2.0,0.0,85.0,6.0,3,5,26.0,3.0,54.0,0.0,2.0,2.0,25.0,97.0,1.0,4.0,1.0,63.0,Bad
3912,86.0,321.0,20.0,96.0,15.0,0.0,0.0,100.0,-7.0,7,8,16.0,0.0,47.0,-8.0,0.0,0.0,16.0,59.0,3.0,2.0,0.0,63.0,Good
9402,91.0,412.0,8.0,102.0,18.0,0.0,0.0,100.0,-7.0,7,8,19.0,1.0,42.0,5.0,1.0,1.0,4.0,-8.0,2.0,1.0,0.0,43.0,Good
6749,67.0,196.0,2.0,56.0,27.0,0.0,0.0,90.0,13.0,6,6,32.0,7.0,19.0,2.0,3.0,3.0,45.0,11.0,8.0,3.0,2.0,67.0,Bad
3982,67.0,50.0,4.0,27.0,9.0,1.0,1.0,89.0,34.0,6,6,9.0,2.0,44.0,0.0,2.0,2.0,3.0,36.0,1.0,2.0,0.0,43.0,Good
791,74.0,148.0,16.0,83.0,22.0,0.0,0.0,100.0,-7.0,7,8,23.0,0.0,57.0,1.0,4.0,4.0,66.0,57.0,2.0,10.0,0.0,92.0,Good
1687,70.0,182.0,2.0,34.0,7.0,0.0,0.0,100.0,-7.0,7,8,8.0,5.0,13.0,0.0,2.0,2.0,57.0,-8.0,4.0,-8.0,1.0,100.0,Bad
6058,78.0,292.0,15.0,113.0,26.0,0.0,0.0,100.0,-7.0,7,8,26.0,0.0,35.0,1.0,1.0,1.0,24.0,83.0,3.0,4.0,1.0,62.0,Good
4803,75.0,241.0,5.0,68.0,37.0,0.0,0.0,100.0,-7.0,7,8,37.0,1.0,43.0,0.0,0.0,0.0,25.0,67.0,3.0,3.0,2.0,43.0,Bad
8443,76.0,87.0,2.0,34.0,30.0,0.0,0.0,100.0,-7.0,7,8,35.0,6.0,34.0,0.0,16.0,16.0,4.0,60.0,9.0,1.0,0.0,65.0,Bad
5954,71.0,214.0,18.0,127.0,10.0,1.0,0.0,64.0,14.0,6,5,11.0,0.0,18.0,-7.0,0.0,0.0,51.0,81.0,3.0,1.0,2.0,57.0,Good
7083,86.0,377.0,7.0,155.0,26.0,0.0,0.0,100.0,-7.0,7,8,29.0,1.0,14.0,15.0,0.0,0.0,12.0,-8.0,8.0,1.0,0.0,75.0,Good
6046,75.0,162.0,12.0,88.0,16.0,1.0,1.0,83.0,7.0,4,3,18.0,0.0,33.0,11.0,0.0,0.0,13.0,45.0,3.0,3.0,0.0,60.0,Good
5661,65.0,155.0,1.0,89.0,6.0,1.0,0.0,78.0,8.0,4,5,9.0,1.0,33.0,0.0,4.0,4.0,50.0,74.0,1.0,3.0,0.0,67.0,Good
3662,91.0,290.0,7.0,108.0,21.0,0.0,0.0,100.0,-7.0,7,8,43.0,1.0,14.0,-8.0,0.0,0.0,3.0,-8.0,3.0,1.0,0.0,50.0,Good
3778,68.0,269.0,0.0,38.0,12.0,1.0,1.0,88.0,29.0,6,2,10.0,4.0,25.0,4.0,3.0,3.0,35.0,96.0,5.0,2.0,0.0,78.0,Good
9587,68.0,216.0,4.0,91.0,23.0,1.0,1.0,88.0,52.0,6,2,26.0,6.0,54.0,-7.0,2.0,2.0,42.0,90.0,6.0,2.0,1.0,80.0,Bad
5752,59.0,367.0,207.0,263.0,3.0,2.0,1.0,50.0,1.0,4,5,4.0,0.0,25.0,0.0,1.0,1.0,4.0,-8.0,1.0,-8.0,-8.0,100.0,Bad
2217,74.0,265.0,3.0,69.0,34.0,0.0,0.0,92.0,42.0,6,6,37.0,3.0,44.0,0.0,2.0,2.0,68.0,95.0,4.0,3.0,2.0,78.0,Bad
699,58.0,247.0,2.0,62.0,30.0,0.0,0.0,94.0,1.0,4,6,32.0,4.0,34.0,9.0,0.0,0.0,62.0,70.0,5.0,2.0,2.0,89.0,Bad
4101,58.0,315.0,10.0,78.0,10.0,0.0,0.0,64.0,3.0,4,6,15.0,1.0,64.0,2.0,3.0,3.0,78.0,77.0,2.0,2.0,1.0,100.0,Bad
7003,81.0,107.0,6.0,64.0,42.0,0.0,0.0,98.0,-7.0,6,7,49.0,2.0,71.0,1.0,1.0,1.0,8.0,63.0,1.0,5.0,0.0,55.0,Bad
2237,64.0,175.0,4.0,63.0,27.0,0.0,0.0,100.0,-7.0,7,8,27.0,5.0,30.0,0.0,0.0,0.0,63.0,86.0,10.0,3.0,4.0,81.0,Bad
6911,72.0,546.0,5.0,98.0,25.0,0.0,0.0,85.0,4.0,4,6,31.0,3.0,19.0,6.0,0.0,0.0,6.0,-8.0,4.0,1.0,0.0,43.0,Bad
